 &SRS
 SRSRUN=236464,SRSDAT=2021124,SRSTIM=25111,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 14:51:10 2021'
beamenergy=3.00092942727
ringcurrent=301.621872813
iddgap=36.38535
iddtrp=-22.426
iddbrp=-22.426
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676226748
pgmgratpitch=87.5559801511
cff=2.25
grating=400
pgmenergy=694.7855
denergy=694.786
uenergy=694.786
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.1035
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0339
m7x=-1.4
m7pitch=6949.0
m7qg=14.5392
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1499.9
s6y=8.4887
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
714.930500	   97	  50036.000000000000	  22171.000000000000	   7399.000000000000	   1799.000000000000	    716.975000000000	    714.930500000000	   8987.000000000000	      0.000000000000	      2.256821974652	      0.333724234360	      0.081142032385	      0.405349330206
715.158300	   98	  49829.000000000000	  22187.000000000000	   7346.000000000000	   1882.000000000000	    717.213000000000	    715.158300000000	   8907.000000000000	      0.000000000000	      2.245864695542	      0.331094785235	      0.084824446748	      0.401451300311
715.357500	   99	  49551.000000000000	  22181.000000000000	   7320.000000000000	   2072.000000000000	    717.411000000000	    715.357500000000	   8818.000000000000	      0.000000000000	      2.233938956765	      0.330012172580	      0.093413281637	      0.397547450521
715.578100	  100	  49333.000000000000	  22185.000000000000	   7306.000000000000	   2039.000000000000	    717.641000000000	    715.578100000000	   8724.000000000000	      0.000000000000	      2.223709713771	      0.329321613703	      0.091908947487	      0.393238674780
715.775900	  101	  49086.000000000000	  22177.000000000000	   7273.000000000000	   1851.000000000000	    717.896000000000	    715.775900000000	   8645.000000000000	      0.000000000000	      2.213374216531	      0.327952383100	      0.083464850972	      0.389818280200
715.985000	  102	  48906.000000000000	  22183.000000000000	   7263.000000000000	   1807.000000000000	    718.112000000000	    715.985000000000	   8579.000000000000	      0.000000000000	      2.204661227066	      0.327412883740	      0.081458774737	      0.386737591850
716.163300	  103	  48662.000000000000	  22165.000000000000	   7246.000000000000	   2001.000000000000	    718.335000000000	    716.163300000000	   8504.000000000000	      0.000000000000	      2.195443266411	      0.326911797880	      0.090277464471	      0.383667944958
716.364200	  104	  48486.000000000000	  22171.000000000000	   7212.000000000000	   2103.000000000000	    718.541000000000	    716.364200000000	   8438.000000000000	      0.000000000000	      2.186910829462	      0.325289792973	      0.094853637635	      0.380587253620
716.546900	  105	  48285.000000000000	  22165.000000000000	   7225.000000000000	   1913.000000000000	    718.802000000000	    716.546900000000	   8412.000000000000	      0.000000000000	      2.178434468757	      0.325964358222	      0.086307241146	      0.379517256937
716.738300	  106	  48132.000000000000	  22167.000000000000	   7234.000000000000	   1800.000000000000	    718.990000000000	    716.738300000000	   8294.000000000000	      0.000000000000	      2.171335769387	      0.326340957279	      0.081201786439	      0.374159787071
716.917000	  107	  47978.000000000000	  22162.000000000000	   7242.000000000000	   1914.000000000000	    719.241000000000	    716.917000000000	   8241.000000000000	      0.000000000000	      2.164876816172	      0.326775561772	      0.086364046566	      0.371852720874
717.112900	  108	  47822.000000000000	  22151.000000000000	   7227.000000000000	   2088.000000000000	    719.441000000000	    717.112900000000	   8210.000000000000	      0.000000000000	      2.158909304320	      0.326260665433	      0.094262110063	      0.370637894452
717.286400	  109	  47774.000000000000	  22150.000000000000	   7256.000000000000	   2009.000000000000	    719.675000000000	    717.286400000000	   8196.000000000000	      0.000000000000	      2.156839729120	      0.327584650113	      0.090699774266	      0.370022573363
717.485700	  110	  47755.000000000000	  22146.000000000000	   7277.000000000000	   1829.000000000000	    719.873000000000	    717.485700000000	   8170.000000000000	      0.000000000000	      2.156371353743	      0.328592070803	      0.082588277793	      0.368915379753
717.652900	  111	  47849.000000000000	  22160.000000000000	   7372.000000000000	   1864.000000000000	    720.081000000000	    717.652900000000	   8209.000000000000	      0.000000000000	      2.159250902527	      0.332671480144	      0.084115523466	      0.370442238267
717.863700	  112	  48026.000000000000	  22155.000000000000	   7454.000000000000	   2011.000000000000	    720.336000000000	    717.863700000000	   8305.000000000000	      0.000000000000	      2.167727375310	      0.336447754457	      0.090769577973	      0.374858948319
718.052100	  113	  48446.000000000000	  22150.000000000000	   7593.000000000000	   2063.000000000000	    720.573000000000	    718.052100000000	   8487.000000000000	      0.000000000000	      2.187178329571	      0.342799097065	      0.093137697517	      0.383160270880
718.255600	  114	  49197.000000000000	  22149.000000000000	   7830.000000000000	   1922.000000000000	    720.777000000000	    718.255600000000	   8776.000000000000	      0.000000000000	      2.221183800623	      0.353514831369	      0.086775926678	      0.396225563231
718.457600	  115	  50558.000000000000	  22150.000000000000	   8189.000000000000	   1822.000000000000	    721.016000000000	    718.457600000000	   9347.000000000000	      0.000000000000	      2.282528216704	      0.369706546275	      0.082257336343	      0.421986455982
718.687600	  116	  52901.000000000000	  22161.000000000000	   8740.000000000000	   1920.000000000000	    721.232000000000	    718.687600000000	  10359.000000000000	      0.000000000000	      2.387121519787	      0.394386534904	      0.086638689590	      0.467442804928
718.896300	  117	  56032.000000000000	  22168.000000000000	   9405.000000000000	   2111.000000000000	    721.480000000000	    718.896300000000	  11637.000000000000	      0.000000000000	      2.527607361963	      0.424260194875	      0.095227354746	      0.524945867918
719.135800	  118	  59172.000000000000	  22179.000000000000	  10002.000000000000	   2014.000000000000	    721.686000000000	    719.135800000000	  13112.000000000000	      0.000000000000	      2.667929122143	      0.450967131070	      0.090806618874	      0.591189864286
719.348600	  119	  61799.000000000000	  22185.000000000000	  10516.000000000000	   1814.000000000000	    721.916000000000	    719.348600000000	  14467.000000000000	      0.000000000000	      2.785620915033	      0.474013973405	      0.081766959657	      0.652107279693
719.586700	  120	  63710.000000000000	  22192.000000000000	  10822.000000000000	   1850.000000000000	    722.170000000000	    719.586700000000	  15586.000000000000	      0.000000000000	      2.870854361932	      0.487653208363	      0.083363374189	      0.702325162221
719.805100	  121	  65033.000000000000	  22189.000000000000	  11001.000000000000	   2056.000000000000	    722.362000000000	    719.805100000000	  16395.000000000000	      0.000000000000	      2.930866645635	      0.495786200370	      0.092658524494	      0.738879625039
720.058700	  122	  66159.000000000000	  22204.000000000000	  11090.000000000000	   2077.000000000000	    722.566000000000	    720.058700000000	  16995.000000000000	      0.000000000000	      2.979598270582	      0.499459556837	      0.093541704197	      0.765402630157
720.307100	  123	  67141.000000000000	  22227.000000000000	  11127.000000000000	   1879.000000000000	    722.768000000000	    720.307100000000	  17342.000000000000	      0.000000000000	      3.020695550457	      0.500607369416	      0.084536824583	      0.780222252216
720.537800	  124	  67742.000000000000	  22233.000000000000	  11052.000000000000	   1823.000000000000	    723.015000000000	    720.537800000000	  17436.000000000000	      0.000000000000	      3.046912247560	      0.497098907030	      0.081995232312	      0.784239643773
720.759000	  125	  68199.000000000000	  22240.000000000000	  10943.000000000000	   1961.000000000000	    723.260000000000	    720.759000000000	  17523.000000000000	      0.000000000000	      3.066501798561	      0.492041366906	      0.088174460432	      0.787904676259
720.980200	  126	  68288.000000000000	  22255.000000000000	  10883.000000000000	   2127.000000000000	    723.463000000000	    720.980200000000	  17506.000000000000	      0.000000000000	      3.068434059762	      0.489013704785	      0.095574028308	      0.786609750618
721.199500	  127	  67753.000000000000	  22262.000000000000	  10769.000000000000	   1953.000000000000	    723.757000000000	    721.199500000000	  17474.000000000000	      0.000000000000	      3.043437247327	      0.483739106998	      0.087727966939	      0.784924984278
721.399300	  128	  66711.000000000000	  22276.000000000000	  10646.000000000000	   1791.000000000000	    723.935000000000	    721.399300000000	  17407.000000000000	      0.000000000000	      2.994747710540	      0.477913449452	      0.080400430957	      0.781423954031
721.611200	  129	  65570.000000000000	  22284.000000000000	  10527.000000000000	   1894.000000000000	    724.180000000000	    721.611200000000	  17410.000000000000	      0.000000000000	      2.942469933585	      0.472401723209	      0.084993717465	      0.781278047029
721.810200	  130	  64611.000000000000	  22286.000000000000	  10374.000000000000	   2090.000000000000	    724.370000000000	    721.810200000000	  17355.000000000000	      0.000000000000	      2.899174369559	      0.465494032128	      0.093780848963	      0.778740016154
722.026700	  131	  63902.000000000000	  22305.000000000000	  10228.000000000000	   2061.000000000000	    724.560000000000	    722.026700000000	  17200.000000000000	      0.000000000000	      2.864918179780	      0.458551894194	      0.092400806994	      0.771127549877
722.224900	  132	  63255.000000000000	  22311.000000000000	  10038.000000000000	   1852.000000000000	    724.793000000000	    722.224900000000	  16965.000000000000	      0.000000000000	      2.835148581417	      0.449912599166	      0.083008381516	      0.760387252925
722.440000	  133	  62707.000000000000	  22337.000000000000	   9850.000000000000	   1831.000000000000	    725.049000000000	    722.440000000000	  16648.000000000000	      0.000000000000	      2.807315216905	      0.440972377669	      0.081971616600	      0.745310471415
722.628000	  134	  62121.000000000000	  22357.000000000000	   9690.000000000000	   2011.000000000000	    725.298000000000	    722.628000000000	  16295.000000000000	      0.000000000000	      2.778592834459	      0.433421299817	      0.089949456546	      0.728854497473
722.842300	  135	  61344.000000000000	  22368.000000000000	   9506.000000000000	   2108.000000000000	    725.525000000000	    722.842300000000	  15824.000000000000	      0.000000000000	      2.742489270386	      0.424982117310	      0.094241773963	      0.707439198856
723.031100	  136	  60323.000000000000	  22378.000000000000	   9311.000000000000	   1917.000000000000	    725.709000000000	    723.031100000000	  15447.000000000000	      0.000000000000	      2.695638573599	      0.416078291179	      0.085664491912	      0.690276164090
723.257000	  137	  59238.000000000000	  22403.000000000000	   9192.000000000000	   1789.000000000000	    725.930000000000	    723.257000000000	  15102.000000000000	      0.000000000000	      2.644199437575	      0.410302191671	      0.079855376512	      0.674106146498
723.447700	  138	  58265.000000000000	  22424.000000000000	   9077.000000000000	   1923.000000000000	    726.192000000000	    723.447700000000	  14825.000000000000	      0.000000000000	      2.598332144131	      0.404789511238	      0.085756332501	      0.661122012130
723.675000	  139	  57346.000000000000	  22434.000000000000	   8989.000000000000	   2106.000000000000	    726.421000000000	    723.675000000000	  14520.000000000000	      0.000000000000	      2.556209325131	      0.400686458055	      0.093875367745	      0.647231880182
723.884900	  140	  56506.000000000000	  22451.000000000000	   8873.000000000000	   1999.000000000000	    726.641000000000	    723.884900000000	  14295.000000000000	      0.000000000000	      2.516858937241	      0.395216248719	      0.089038350185	      0.636719967930
724.120700	  141	  55771.000000000000	  22479.000000000000	   8787.000000000000	   1829.000000000000	    726.832000000000	    724.120700000000	  14129.000000000000	      0.000000000000	      2.481026736065	      0.390898171627	      0.081364829396	      0.628542194937
724.350000	  142	  55075.000000000000	  22494.000000000000	   8735.000000000000	   1866.000000000000	    727.077000000000	    724.350000000000	  13964.000000000000	      0.000000000000	      2.448430692629	      0.388325775762	      0.082955454788	      0.620787765626
724.605200	  143	  54498.000000000000	  22510.000000000000	   8674.000000000000	   2030.000000000000	    727.317000000000	    724.605200000000	  13815.000000000000	      0.000000000000	      2.421057307863	      0.385339848956	      0.090182141271	      0.613727232341
724.844200	  144	  54029.000000000000	  22533.000000000000	   8616.000000000000	   2062.000000000000	    727.511000000000	    724.844200000000	  13679.000000000000	      0.000000000000	      2.397772156393	      0.382372520304	      0.091510229441	      0.607065193272
725.113900	  145	  53640.000000000000	  22553.000000000000	   8556.000000000000	   1901.000000000000	    727.765000000000	    725.113900000000	  13620.000000000000	      0.000000000000	      2.378397552432	      0.379373032413	      0.084290338314	      0.603910787922
725.360300	  146	  53322.000000000000	  22578.000000000000	   8553.000000000000	   1820.000000000000	    727.977000000000	    725.360300000000	  13528.000000000000	      0.000000000000	      2.361679511028	      0.378820090353	      0.080609442820	      0.599167331030
725.634900	  147	  53036.000000000000	  22607.000000000000	   8502.000000000000	   1933.000000000000	    728.200000000000	    725.634900000000	  13466.000000000000	      0.000000000000	      2.345999026850	      0.376078205865	      0.085504489760	      0.595656212677
725.884400	  148	  52781.000000000000	  22624.000000000000	   8472.000000000000	   2083.000000000000	    728.421000000000	    725.884400000000	  13347.000000000000	      0.000000000000	      2.332964992928	      0.374469589816	      0.092070367751	      0.589948727016
726.150500	  149	  52554.000000000000	  22647.000000000000	   8414.000000000000	   2005.000000000000	    728.651000000000	    726.150500000000	  13320.000000000000	      0.000000000000	      2.320572261227	      0.371528237736	      0.088532697488	      0.588157371837
726.377900	  150	  52381.000000000000	  22668.000000000000	   8401.000000000000	   1827.000000000000	    728.880000000000	    726.377900000000	  13236.000000000000	      0.000000000000	      2.310790541733	      0.370610552320	      0.080598200106	      0.583906829010
726.627900	  151	  52231.000000000000	  22691.000000000000	   8377.000000000000	   1829.000000000000	    729.103000000000	    726.627900000000	  13178.000000000000	      0.000000000000	      2.301837733022	      0.369177206822	      0.080604645013	      0.580758891190
726.853300	  152	  52094.000000000000	  22713.000000000000	   8347.000000000000	   2039.000000000000	    729.318000000000	    726.853300000000	  13181.000000000000	      0.000000000000	      2.293576365958	      0.367498789240	      0.089772377053	      0.580328446264
727.097600	  153	  52025.000000000000	  22733.000000000000	   8345.000000000000	   2087.000000000000	    729.527000000000	    727.097600000000	  13154.000000000000	      0.000000000000	      2.288523292130	      0.367087493952	      0.091804865174	      0.578630185193
727.316200	  154	  51965.000000000000	  22771.000000000000	   8340.000000000000	   1890.000000000000	    729.756000000000	    727.316200000000	  13155.000000000000	      0.000000000000	      2.282069298669	      0.366255324755	      0.083000307409	      0.577708488867
727.552500	  155	  51914.000000000000	  22796.000000000000	   8302.000000000000	   1794.000000000000	    729.986000000000	    727.552500000000	  13114.000000000000	      0.000000000000	      2.277329356027	      0.364186699421	      0.078698017196	      0.575276364274
727.785700	  156	  51834.000000000000	  22815.000000000000	   8259.000000000000	   1944.000000000000	    730.215000000000	    727.785700000000	  13087.000000000000	      0.000000000000	      2.271926364234	      0.361998685076	      0.085207100592	      0.573613850537
727.986500	  157	  51814.000000000000	  22841.000000000000	   8278.000000000000	   2104.000000000000	    730.438000000000	    727.986500000000	  13075.000000000000	      0.000000000000	      2.268464603126	      0.362418458036	      0.092115056258	      0.572435532595
728.212200	  158	  51827.000000000000	  22879.000000000000	   8231.000000000000	   1981.000000000000	    730.655000000000	    728.212200000000	  13123.000000000000	      0.000000000000	      2.265265090257	      0.359762227370	      0.086585952183	      0.573582761484
728.442500	  159	  51863.000000000000	  22915.000000000000	   8257.000000000000	   1823.000000000000	    730.872000000000	    728.442500000000	  13068.000000000000	      0.000000000000	      2.263277329260	      0.360331660484	      0.079554876718	      0.570281475016
728.671300	  160	  51861.000000000000	  22951.000000000000	   8236.000000000000	   1870.000000000000	    731.090000000000	    728.671300000000	  13053.000000000000	      0.000000000000	      2.259640102828	      0.358851466167	      0.081477931245	      0.568733388523
728.906300	  161	  51843.000000000000	  22970.000000000000	   8204.000000000000	   2068.000000000000	    731.319000000000	    728.906300000000	  13078.000000000000	      0.000000000000	      2.256987374837	      0.357161515020	      0.090030474532	      0.569351327819
729.165300	  162	  51904.000000000000	  23011.000000000000	   8233.000000000000	   2068.000000000000	    731.551000000000	    729.165300000000	  13053.000000000000	      0.000000000000	      2.255616878884	      0.357785406979	      0.089870062144	      0.567250445439
729.403400	  163	  51947.000000000000	  23059.000000000000	   8230.000000000000	   1860.000000000000	    731.774000000000	    729.403400000000	  13096.000000000000	      0.000000000000	      2.252786330717	      0.356910533848	      0.080662647990	      0.567934429073
729.667700	  164	  52036.000000000000	  23103.000000000000	   8228.000000000000	   1816.000000000000	    731.989000000000	    729.667700000000	  13099.000000000000	      0.000000000000	      2.252348179890	      0.356144223694	      0.078604510237	      0.566982642947
729.916100	  165	  52108.000000000000	  23154.000000000000	   8244.000000000000	   2006.000000000000	    732.204000000000	    729.916100000000	  13167.000000000000	      0.000000000000	      2.250496674441	      0.356050790360	      0.086637298091	      0.568670640062
730.207400	  166	  52159.000000000000	  23194.000000000000	   8202.000000000000	   2110.000000000000	    732.438000000000	    730.207400000000	  13160.000000000000	      0.000000000000	      2.248814348538	      0.353625937743	      0.090971803053	      0.567388117617
730.468400	  167	  52209.000000000000	  23230.000000000000	   8220.000000000000	   1936.000000000000	    732.665000000000	    730.468400000000	  13179.000000000000	      0.000000000000	      2.247481704692	      0.353852776582	      0.083340507964	      0.567326732673
730.761800	  168	  52283.000000000000	  23281.000000000000	   8206.000000000000	   1814.000000000000	    732.874000000000	    730.761800000000	  13226.000000000000	      0.000000000000	      2.245736866973	      0.352476268202	      0.077917615223	      0.568102744727
731.028800	  169	  52321.000000000000	  23321.000000000000	   8203.000000000000	   1912.000000000000	    733.100000000000	    731.028800000000	  13259.000000000000	      0.000000000000	      2.243514429055	      0.351743064191	      0.081986192702	      0.568543372926
731.306000	  170	  52373.000000000000	  23356.000000000000	   8201.000000000000	   2112.000000000000	    733.330000000000	    731.306000000000	  13282.000000000000	      0.000000000000	      2.242378831992	      0.351130330536	      0.090426442884	      0.568676143175
731.562700	  171	  52449.000000000000	  23400.000000000000	   8202.000000000000	   2017.000000000000	    733.551000000000	    731.562700000000	  13353.000000000000	      0.000000000000	      2.241410256410	      0.350512820513	      0.086196581197	      0.570641025641
731.838600	  172	  52521.000000000000	  23440.000000000000	   8206.000000000000	   1840.000000000000	    733.773000000000	    731.838600000000	  13347.000000000000	      0.000000000000	      2.240656996587	      0.350085324232	      0.078498293515	      0.569411262799
732.081300	  173	  52544.000000000000	  23468.000000000000	   8208.000000000000	   1853.000000000000	    733.986000000000	    732.081300000000	  13414.000000000000	      0.000000000000	      2.238963695245	      0.349752854951	      0.078958581899	      0.571586841657
732.344700	  174	  52635.000000000000	  23509.000000000000	   8212.000000000000	   2052.000000000000	    734.209000000000	    732.344700000000	  13465.000000000000	      0.000000000000	      2.238929771577	      0.349313029053	      0.087285720362	      0.572759368752
732.580400	  175	  52748.000000000000	  23545.000000000000	   8207.000000000000	   2091.000000000000	    734.433000000000	    732.580400000000	  13497.000000000000	      0.000000000000	      2.240305797409	      0.348566574644	      0.088808664260	      0.573242726694
732.843100	  176	  52841.000000000000	  23579.000000000000	   8199.000000000000	   1904.000000000000	    734.665000000000	    732.843100000000	  13554.000000000000	      0.000000000000	      2.241019551296	      0.347724670257	      0.080749819755	      0.574833538318
733.088100	  177	  52972.000000000000	  23621.000000000000	   8232.000000000000	   1834.000000000000	    734.893000000000	    733.088100000000	  13590.000000000000	      0.000000000000	      2.242580754413	      0.348503450320	      0.077642775496	      0.575335506541
733.339400	  178	  53090.000000000000	  23668.000000000000	   8223.000000000000	   1954.000000000000	    735.096000000000	    733.339400000000	  13648.000000000000	      0.000000000000	      2.243113064053	      0.347431130641	      0.082558729086	      0.576643569376
733.547800	  179	  53183.000000000000	  23696.000000000000	   8211.000000000000	   2095.000000000000	    735.326000000000	    733.547800000000	  13760.000000000000	      0.000000000000	      2.244387238352	      0.346514179608	      0.088411546253	      0.580688723835
733.794300	  180	  53284.000000000000	  23732.000000000000	   8242.000000000000	   1986.000000000000	    735.541000000000	    733.794300000000	  13784.000000000000	      0.000000000000	      2.245238496545	      0.347294791842	      0.083684476656	      0.580819147143
734.010800	  181	  53370.000000000000	  23760.000000000000	   8231.000000000000	   1816.000000000000	    735.777000000000	    734.010800000000	  13841.000000000000	      0.000000000000	      2.246212121212	      0.346422558923	      0.076430976431	      0.582533670034
734.257700	  182	  53495.000000000000	  23803.000000000000	   8234.000000000000	   1893.000000000000	    736.011000000000	    734.257700000000	  13944.000000000000	      0.000000000000	      2.247405789186	      0.345922782842	      0.079527790615	      0.585808511532
734.480000	  183	  53609.000000000000	  23836.000000000000	   8239.000000000000	   2054.000000000000	    736.231000000000	    734.480000000000	  14036.000000000000	      0.000000000000	      2.249077026347	      0.345653633160	      0.086172176540	      0.588857190804
734.725000	  184	  53717.000000000000	  23870.000000000000	   8269.000000000000	   2040.000000000000	    736.442000000000	    734.725000000000	  14128.000000000000	      0.000000000000	      2.250397989108	      0.346418098031	      0.085462924173	      0.591872643486
734.950400	  185	  53818.000000000000	  23904.000000000000	   8242.000000000000	   1901.000000000000	    736.654000000000	    734.950400000000	  14187.000000000000	      0.000000000000	      2.251422356091	      0.344795850067	      0.079526439090	      0.593498995984
735.228900	  186	  53906.000000000000	  23924.000000000000	   8256.000000000000	   1824.000000000000	    736.885000000000	    735.228900000000	  14209.000000000000	      0.000000000000	      2.253218525330	      0.345092793847	      0.076241431199	      0.593922421000
735.462500	  187	  54016.000000000000	  23966.000000000000	   8227.000000000000	   1966.000000000000	    737.111000000000	    735.462500000000	  14298.000000000000	      0.000000000000	      2.253859634482	      0.343277977134	      0.082032879913	      0.596595176500
735.736300	  188	  54095.000000000000	  23995.000000000000	   8251.000000000000	   2107.000000000000	    737.333000000000	    735.736300000000	  14383.000000000000	      0.000000000000	      2.254428005835	      0.343863304855	      0.087809960408	      0.599416545114
735.994000	  189	  54171.000000000000	  24020.000000000000	   8240.000000000000	   1952.000000000000	    737.545000000000	    735.994000000000	  14458.000000000000	      0.000000000000	      2.255245628643	      0.343047460450	      0.081265611990	      0.601915070774
736.287300	  190	  54279.000000000000	  24054.000000000000	   8256.000000000000	   1816.000000000000	    737.783000000000	    736.287300000000	  14563.000000000000	      0.000000000000	      2.256547767523	      0.343227737590	      0.075496798869	      0.605429450403
736.577000	  191	  54343.000000000000	  24070.000000000000	   8237.000000000000	   1919.000000000000	    737.999000000000	    736.577000000000	  14652.000000000000	      0.000000000000	      2.257706688824	      0.342210220191	      0.079725799751	      0.608724553386
736.851600	  192	  54457.000000000000	  24100.000000000000	   8260.000000000000	   2079.000000000000	    738.223000000000	    736.851600000000	  14684.000000000000	      0.000000000000	      2.259626556017	      0.342738589212	      0.086265560166	      0.609294605809
737.132700	  193	  54602.000000000000	  24140.000000000000	   8287.000000000000	   2030.000000000000	    738.436000000000	    737.132700000000	  14790.000000000000	      0.000000000000	      2.261888980944	      0.343289146645	      0.084092792046	      0.612676056338
737.399200	  194	  54685.000000000000	  24161.000000000000	   8282.000000000000	   1847.000000000000	    738.660000000000	    737.399200000000	  14884.000000000000	      0.000000000000	      2.263358304706	      0.342783825173	      0.076445511361	      0.616034104549
737.679500	  195	  54779.000000000000	  24192.000000000000	   8275.000000000000	   1830.000000000000	    738.876000000000	    737.679500000000	  14947.000000000000	      0.000000000000	      2.264343584656	      0.342055224868	      0.075644841270	      0.617848875661
737.914200	  196	  54842.000000000000	  24217.000000000000	   8300.000000000000	   2002.000000000000	    739.114000000000	    737.914200000000	  15082.000000000000	      0.000000000000	      2.264607507123	      0.342734442747	      0.082669199323	      0.622785646447
738.169900	  197	  54879.000000000000	  24233.000000000000	   8253.000000000000	   2099.000000000000	    739.336000000000	    738.169900000000	  15130.000000000000	      0.000000000000	      2.264639128461	      0.340568646061	      0.086617422523	      0.624355218091
738.390700	  198	  54905.000000000000	  24251.000000000000	   8261.000000000000	   1925.000000000000	    739.548000000000	    738.390700000000	  15224.000000000000	      0.000000000000	      2.264030349264	      0.340645746567	      0.079378169972	      0.627767927096
738.628600	  199	  54957.000000000000	  24265.000000000000	   8265.000000000000	   1795.000000000000	    739.764000000000	    738.628600000000	  15258.000000000000	      0.000000000000	      2.264867092520	      0.340614053163	      0.073974860911	      0.628806923552
