 &SRS
 SRSRUN=236466,SRSDAT=2021124,SRSTIM=25434,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 14:54:33 2021'
beamenergy=3.00088940476
ringcurrent=300.038468813
iddgap=36.27835
iddtrp=22.4135
iddbrp=22.4135
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676385324
pgmgratpitch=87.5559762167
cff=2.25
grating=400
pgmenergy=694.7994
denergy=694.799
uenergy=694.799
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.0168
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0162
m7x=-1.4
m7pitch=6949.0
m7qg=14.6904
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1500.0
s6y=8.4887
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
703.544500	   41	  38481.000000000000	  23061.000000000000	   5102.000000000000	   1887.000000000000	    703.772000000000	    703.544500000000	   6709.000000000000	      0.000000000000	      1.668661376350	      0.221239321799	      0.081826460258	      0.290924070942
703.759500	   42	  38554.000000000000	  23064.000000000000	   5123.000000000000	   1796.000000000000	    704.002000000000	    703.759500000000	   6855.000000000000	      0.000000000000	      1.671609434617	      0.222121054457	      0.077870274020	      0.297216441207
704.017400	   43	  38644.000000000000	  23058.000000000000	   5158.000000000000	   1954.000000000000	    704.241000000000	    704.017400000000	   7058.000000000000	      0.000000000000	      1.675947610374	      0.223696764680	      0.084742822448	      0.306097666753
704.239800	   44	  38792.000000000000	  23070.000000000000	   5217.000000000000	   2111.000000000000	    704.466000000000	    704.239800000000	   7308.000000000000	      0.000000000000	      1.681491114001	      0.226137841352	      0.091504117902	      0.316775032510
704.481000	   45	  38997.000000000000	  23078.000000000000	   5255.000000000000	   1951.000000000000	    704.691000000000	    704.481000000000	   7578.000000000000	      0.000000000000	      1.689791143080	      0.227706040385	      0.084539388162	      0.328364676315
704.696500	   46	  39239.000000000000	  23074.000000000000	   5331.000000000000	   1804.000000000000	    704.909000000000	    704.696500000000	   7946.000000000000	      0.000000000000	      1.700572072463	      0.231039264974	      0.078183236543	      0.344370286903
704.931800	   47	  39581.000000000000	  23084.000000000000	   5409.000000000000	   1867.000000000000	    705.136000000000	    704.931800000000	   8501.000000000000	      0.000000000000	      1.714650840409	      0.234318142436	      0.080878530584	      0.368263732455
705.128900	   48	  40065.000000000000	  23085.000000000000	   5525.000000000000	   2066.000000000000	    705.373000000000	    705.128900000000	   9112.000000000000	      0.000000000000	      1.735542560104	      0.239332900152	      0.089495343297	      0.394715183019
705.361900	   49	  40978.000000000000	  23099.000000000000	   5743.000000000000	   2036.000000000000	    705.591000000000	    705.361900000000	  10151.000000000000	      0.000000000000	      1.774016191177	      0.248625481623	      0.088142343824	      0.439456253517
705.554700	   50	  42634.000000000000	  23112.000000000000	   6064.000000000000	   1838.000000000000	    705.816000000000	    705.554700000000	  11708.000000000000	      0.000000000000	      1.844669435791	      0.262374524057	      0.079525787470	      0.506576670128
705.761500	   51	  45190.000000000000	  23110.000000000000	   6615.000000000000	   1816.000000000000	    706.047000000000	    705.761500000000	  14202.000000000000	      0.000000000000	      1.955430549546	      0.286239723064	      0.078580700995	      0.614539160537
705.945100	   52	  50600.000000000000	  23104.000000000000	   7705.000000000000	   2024.000000000000	    706.264000000000	    705.945100000000	  18282.000000000000	      0.000000000000	      2.190096952909	      0.333492036011	      0.087603878116	      0.791291551247
706.149600	   53	  59769.000000000000	  23098.000000000000	   9094.000000000000	   2087.000000000000	    706.493000000000	    706.149600000000	  23090.000000000000	      0.000000000000	      2.587626634341	      0.393713741449	      0.090354143216	      0.999653649667
706.326600	   54	  69959.000000000000	  23095.000000000000	  10301.000000000000	   1904.000000000000	    706.718000000000	    706.326600000000	  27521.000000000000	      0.000000000000	      3.029183806019	      0.446027278632	      0.082442087032	      1.191643212817
706.531800	   55	  79511.000000000000	  23099.000000000000	  11105.000000000000	   1822.000000000000	    706.938000000000	    706.531800000000	  30192.000000000000	      0.000000000000	      3.442183644314	      0.480756742716	      0.078877873501	      1.307069570111
706.714300	   56	  87154.000000000000	  23104.000000000000	  11565.000000000000	   1918.000000000000	    707.163000000000	    706.714300000000	  30858.000000000000	      0.000000000000	      3.772247229917	      0.500562673130	      0.083015927978	      1.335612880886
706.919700	   57	  93144.000000000000	  23101.000000000000	  11766.000000000000	   2092.000000000000	    707.398000000000	    706.919700000000	  30444.000000000000	      0.000000000000	      4.032033245314	      0.509328600493	      0.090558850266	      1.317865027488
707.096600	   58	  97969.000000000000	  23097.000000000000	  11804.000000000000	   2014.000000000000	    707.621000000000	    707.096600000000	  29277.000000000000	      0.000000000000	      4.241633112525	      0.511062042690	      0.087197471533	      1.267567216522
707.299700	   59	 100430.000000000000	  23093.000000000000	  11765.000000000000	   1832.000000000000	    707.830000000000	    707.299700000000	  27633.000000000000	      0.000000000000	      4.348936907288	      0.509461741653	      0.079331399125	      1.196596371195
707.513800	   60	 101133.000000000000	  23100.000000000000	  11616.000000000000	   1850.000000000000	    708.057000000000	    707.513800000000	  25504.000000000000	      0.000000000000	      4.378051948052	      0.502857142857	      0.080086580087	      1.104069264069
707.722300	   61	 101430.000000000000	  23106.000000000000	  11410.000000000000	   2049.000000000000	    708.282000000000	    707.722300000000	  23229.000000000000	      0.000000000000	      4.389768891197	      0.493811131308	      0.088678265386	      1.005323292651
707.933500	   62	  98451.000000000000	  23110.000000000000	  11150.000000000000	   2078.000000000000	    708.519000000000	    707.933500000000	  21486.000000000000	      0.000000000000	      4.260103851147	      0.482475118996	      0.089917784509	      0.929727390740
708.160000	   63	  93499.000000000000	  23119.000000000000	  11048.000000000000	   1873.000000000000	    708.733000000000	    708.160000000000	  20599.000000000000	      0.000000000000	      4.044249318742	      0.477875340629	      0.081015614862	      0.890998745620
708.384000	   64	  91673.000000000000	  23126.000000000000	  10994.000000000000	   1829.000000000000	    708.958000000000	    708.384000000000	  20248.000000000000	      0.000000000000	      3.964066418749	      0.475395658566	      0.079088471850	      0.875551327510
708.598300	   65	  92962.000000000000	  23118.000000000000	  10971.000000000000	   1971.000000000000	    709.185000000000	    708.598300000000	  20046.000000000000	      0.000000000000	      4.021195605156	      0.474565273813	      0.085258240332	      0.867116532572
708.839900	   66	  96444.000000000000	  23118.000000000000	  10897.000000000000	   2093.000000000000	    709.413000000000	    708.839900000000	  19857.000000000000	      0.000000000000	      4.171814170776	      0.471364304871	      0.090535513453	      0.858941084869
709.043400	   67	  99690.000000000000	  23124.000000000000	  10817.000000000000	   1957.000000000000	    709.635000000000	    709.043400000000	  19458.000000000000	      0.000000000000	      4.311105345096	      0.467782390590	      0.084630686732	      0.841463414634
709.271100	   68	 100597.000000000000	  23123.000000000000	  10641.000000000000	   1820.000000000000	    709.867000000000	    709.271100000000	  18895.000000000000	      0.000000000000	      4.350516801453	      0.460191151667	      0.078709510012	      0.817151753665
709.479100	   69	  98259.000000000000	  23112.000000000000	  10299.000000000000	   1883.000000000000	    710.090000000000	    709.479100000000	  17946.000000000000	      0.000000000000	      4.251427829699	      0.445612668744	      0.081472827968	      0.776479750779
709.700300	   70	  92666.000000000000	  23118.000000000000	  10018.000000000000	   2047.000000000000	    710.307000000000	    709.700300000000	  16845.000000000000	      0.000000000000	      4.008391729388	      0.433341984601	      0.088545721948	      0.728652997664
709.891700	   71	  85496.000000000000	  23107.000000000000	   9669.000000000000	   2025.000000000000	    710.540000000000	    709.891700000000	  15826.000000000000	      0.000000000000	      3.700004327693	      0.418444627169	      0.087635781365	      0.684900679448
710.099500	   72	  79199.000000000000	  23099.000000000000	   9394.000000000000	   1878.000000000000	    710.767000000000	    710.099500000000	  14909.000000000000	      0.000000000000	      3.428676566085	      0.406684272046	      0.081302220875	      0.645439196502
710.294300	   73	  74283.000000000000	  23097.000000000000	   9147.000000000000	   1820.000000000000	    710.988000000000	    710.294300000000	  14148.000000000000	      0.000000000000	      3.216131965190	      0.396025457852	      0.078798112309	      0.612547084037
710.495000	   74	  70648.000000000000	  23098.000000000000	   8995.000000000000	   1997.000000000000	    711.223000000000	    710.495000000000	  13491.000000000000	      0.000000000000	      3.058619793922	      0.389427656074	      0.086457701966	      0.584076543424
710.677400	   75	  67903.000000000000	  23087.000000000000	   8886.000000000000	   2086.000000000000	    711.440000000000	    710.677400000000	  13067.000000000000	      0.000000000000	      2.941179018495	      0.384891930524	      0.090353878806	      0.565989517911
710.864700	   76	  65816.000000000000	  23080.000000000000	   8812.000000000000	   1923.000000000000	    711.659000000000	    710.864700000000	  12708.000000000000	      0.000000000000	      2.851646447140	      0.381802426343	      0.083318890815	      0.550606585789
711.034600	   77	  64086.000000000000	  23060.000000000000	   8664.000000000000	   1792.000000000000	    711.898000000000	    711.034600000000	  12453.000000000000	      0.000000000000	      2.779098005204	      0.375715524718	      0.077710320902	      0.540026019081
711.227300	   78	  62544.000000000000	  23050.000000000000	   8594.000000000000	   1900.000000000000	    712.114000000000	    711.227300000000	  12218.000000000000	      0.000000000000	      2.713405639913	      0.372841648590	      0.082429501085	      0.530065075922
711.391600	   79	  61168.000000000000	  23052.000000000000	   8526.000000000000	   2099.000000000000	    712.335000000000	    711.391600000000	  12013.000000000000	      0.000000000000	      2.653479090751	      0.369859448204	      0.091055006073	      0.521126149575
711.577700	   80	  60090.000000000000	  23036.000000000000	   8433.000000000000	   2003.000000000000	    712.564000000000	    711.577700000000	  11841.000000000000	      0.000000000000	      2.608525785727	      0.366079180413	      0.086950859524	      0.514021531516
711.739000	   81	  59169.000000000000	  23024.000000000000	   8353.000000000000	   1825.000000000000	    712.789000000000	    711.739000000000	  11668.000000000000	      0.000000000000	      2.569883599722	      0.362795343989	      0.079265114663	      0.506775538568
711.919400	   82	  58274.000000000000	  23002.000000000000	   8286.000000000000	   1847.000000000000	    713.006000000000	    711.919400000000	  11528.000000000000	      0.000000000000	      2.533431875489	      0.360229545257	      0.080297365446	      0.501173810973
712.078800	   83	  57490.000000000000	  23000.000000000000	   8230.000000000000	   2045.000000000000	    713.233000000000	    712.078800000000	  11381.000000000000	      0.000000000000	      2.499565217391	      0.357826086957	      0.088913043478	      0.494826086957
712.264600	   84	  56738.000000000000	  22978.000000000000	   8165.000000000000	   2072.000000000000	    713.469000000000	    712.264600000000	  11260.000000000000	      0.000000000000	      2.469231438768	      0.355339890330	      0.090173209157	      0.490033945513
712.438400	   85	  56022.000000000000	  22978.000000000000	   8049.000000000000	   1872.000000000000	    713.690000000000	    712.438400000000	  11090.000000000000	      0.000000000000	      2.438071198538	      0.350291583254	      0.081469231439	      0.482635564453
712.637100	   86	  55384.000000000000	  22982.000000000000	   8009.000000000000	   1795.000000000000	    713.907000000000	    712.637100000000	  10931.000000000000	      0.000000000000	      2.409885997737	      0.348490122705	      0.078104603603	      0.475633104168
712.813800	   87	  54724.000000000000	  22968.000000000000	   7933.000000000000	   1969.000000000000	    714.139000000000	    712.813800000000	  10810.000000000000	      0.000000000000	      2.382619296412	      0.345393591083	      0.085727969349	      0.470654824103
713.020700	   88	  54075.000000000000	  22958.000000000000	   7916.000000000000	   2115.000000000000	    714.358000000000	    713.020700000000	  10680.000000000000	      0.000000000000	      2.355388100009	      0.344803554317	      0.092124749543	      0.465197316839
713.208100	   89	  53508.000000000000	  22954.000000000000	   7865.000000000000	   1964.000000000000	    714.581000000000	    713.208100000000	  10543.000000000000	      0.000000000000	      2.331096976562	      0.342641805350	      0.085562429206	      0.459309924196
713.424700	   90	  53017.000000000000	  22952.000000000000	   7827.000000000000	   1803.000000000000	    714.811000000000	    713.424700000000	  10441.000000000000	      0.000000000000	      2.309907633322	      0.341016033461	      0.078555245730	      0.454905890554
713.644700	   91	  52479.000000000000	  22928.000000000000	   7760.000000000000	   1876.000000000000	    715.030000000000	    713.644700000000	  10329.000000000000	      0.000000000000	      2.288860781577	      0.338450802512	      0.081821353803	      0.450497208653
713.848300	   92	  52049.000000000000	  22939.000000000000	   7748.000000000000	   2064.000000000000	    715.253000000000	    713.848300000000	  10271.000000000000	      0.000000000000	      2.269017829897	      0.337765377741	      0.089977767121	      0.447752735516
714.078100	   93	  51592.000000000000	  22926.000000000000	   7704.000000000000	   2046.000000000000	    715.485000000000	    714.078100000000	  10155.000000000000	      0.000000000000	      2.250370758091	      0.336037686470	      0.089243653494	      0.442946872546
714.286800	   94	  51205.000000000000	  22926.000000000000	   7661.000000000000	   1854.000000000000	    715.714000000000	    714.286800000000	  10085.000000000000	      0.000000000000	      2.233490360290	      0.334162086714	      0.080868882491	      0.439893570619
714.522100	   95	  50776.000000000000	  22908.000000000000	   7639.000000000000	   1824.000000000000	    715.942000000000	    714.522100000000	   9979.000000000000	      0.000000000000	      2.216518246901	      0.333464291950	      0.079622839183	      0.435612013270
714.727900	   96	  50437.000000000000	  22909.000000000000	   7556.000000000000	   1991.000000000000	    716.149000000000	    714.727900000000	   9898.000000000000	      0.000000000000	      2.201623815968	      0.329826705662	      0.086909075036	      0.432057270069
714.963000	   97	  50096.000000000000	  22899.000000000000	   7537.000000000000	   2086.000000000000	    716.386000000000	    714.963000000000	   9797.000000000000	      0.000000000000	      2.187693785755	      0.329141010524	      0.091095681034	      0.427835276650
715.169000	   98	  49803.000000000000	  22891.000000000000	   7516.000000000000	   1914.000000000000	    716.602000000000	    715.169000000000	   9657.000000000000	      0.000000000000	      2.175658555764	      0.328338648377	      0.083613647285	      0.421868856756
715.388500	   99	  49530.000000000000	  22884.000000000000	   7458.000000000000	   1792.000000000000	    716.825000000000	    715.388500000000	   9585.000000000000	      0.000000000000	      2.164394336654	      0.325904562139	      0.078307988114	      0.418851599371
715.586200	  100	  49327.000000000000	  22888.000000000000	   7426.000000000000	   1914.000000000000	    717.057000000000	    715.586200000000	   9496.000000000000	      0.000000000000	      2.155146801818	      0.324449493184	      0.083624606781	      0.414889898637
715.793600	  101	  49048.000000000000	  22867.000000000000	   7398.000000000000	   2087.000000000000	    717.276000000000	    715.793600000000	   9387.000000000000	      0.000000000000	      2.144925001093	      0.323522980715	      0.091266891153	      0.410504220055
715.983500	  102	  48802.000000000000	  22858.000000000000	   7378.000000000000	   2001.000000000000	    717.492000000000	    715.983500000000	   9277.000000000000	      0.000000000000	      2.135007437221	      0.322775395923	      0.087540467232	      0.405853530493
716.183200	  103	  48579.000000000000	  22856.000000000000	   7352.000000000000	   1811.000000000000	    717.725000000000	    716.183200000000	   9209.000000000000	      0.000000000000	      2.125437521876	      0.321666083304	      0.079235211761	      0.402913895695
716.373900	  104	  48343.000000000000	  22852.000000000000	   7352.000000000000	   1856.000000000000	    717.957000000000	    716.373900000000	   9109.000000000000	      0.000000000000	      2.115482233503	      0.321722387537	      0.081218274112	      0.398608436898
716.568400	  105	  48167.000000000000	  22860.000000000000	   7347.000000000000	   2041.000000000000	    718.178000000000	    716.568400000000	   9048.000000000000	      0.000000000000	      2.107042869641	      0.321391076115	      0.089282589676	      0.395800524934
716.741600	  106	  47959.000000000000	  22848.000000000000	   7325.000000000000	   2042.000000000000	    718.431000000000	    716.741600000000	   8968.000000000000	      0.000000000000	      2.099045868347	      0.320596988796	      0.089373249300	      0.392507002801
716.941200	  107	  47810.000000000000	  22853.000000000000	   7342.000000000000	   1872.000000000000	    718.626000000000	    716.941200000000	   8919.000000000000	      0.000000000000	      2.092066687087	      0.321270730320	      0.081914847066	      0.390276987704
717.110300	  108	  47612.000000000000	  22848.000000000000	   7316.000000000000	   1852.000000000000	    718.845000000000	    717.110300000000	   8827.000000000000	      0.000000000000	      2.083858543417	      0.320203081232	      0.081057422969	      0.386335784314
717.306800	  109	  47488.000000000000	  22848.000000000000	   7329.000000000000	   1940.000000000000	    719.105000000000	    717.306800000000	   8734.000000000000	      0.000000000000	      2.078431372549	      0.320772058824	      0.084908963585	      0.382265406162
717.486800	  110	  47410.000000000000	  22850.000000000000	   7344.000000000000	   2061.000000000000	    719.297000000000	    717.486800000000	   8663.000000000000	      0.000000000000	      2.074835886214	      0.321400437637	      0.090196936543	      0.379124726477
717.676600	  111	  47382.000000000000	  22843.000000000000	   7364.000000000000	   1985.000000000000	    719.540000000000	    717.676600000000	   8625.000000000000	      0.000000000000	      2.074245939675	      0.322374469203	      0.086897517839	      0.377577376001
717.859500	  112	  47455.000000000000	  22843.000000000000	   7412.000000000000	   1823.000000000000	    719.742000000000	    717.859500000000	   8616.000000000000	      0.000000000000	      2.077441667031	      0.324475769382	      0.079805629733	      0.377183382218
718.069900	  113	  47678.000000000000	  22842.000000000000	   7496.000000000000	   1855.000000000000	    719.972000000000	    718.069900000000	   8607.000000000000	      0.000000000000	      2.087295333158	      0.328167410910	      0.081210051659	      0.376805883898
