 &SRS
 SRSRUN=236463,SRSDAT=2021124,SRSTIM=2496,
 SRSSTN='Bran',SRSPRJ='I06-1   ',SRSEXP='Emulator',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
command=scan fastEnergy 0.0 199.0 1.0 fesData 0 1
date='Wed Feb 24 14:49:05 2021'
beamenergy=3.00086290337
ringcurrent=298.076136813
iddgap=36.27835
iddtrp=22.2795
iddbrp=22.2795
idugap=100.0
idutrp=0.0
idubrp=0.0
pugap=155.004
pgmpitch=88.2676203428
pgmgratpitch=87.5559673643
cff=2.25
grating=400
pgmenergy=694.7739
denergy=694.774
uenergy=694.803
s1xgap=1.497
s1ygap=1.496
m1x=-5.0
m1pitch=-8509.0
m1qg=0.0606
m6x=3.0
m6yaw=-247.0
m6pitch=-10910.0
m6qg=0.0258
m7x=-1.4
m7pitch=6949.0
m7qg=16.1613
d9y=-16.000026
d10y=6.003
d11y=2.9
s6x=1.5147
s6xgap=1500.0
s6y=8.4885
s6ygap=20.068
iamp12_gain=10^7 V/A
magx=0.0
magy=0.0
magz=6.0
scmx=0.0
scmy=-4.0
scmth=3e-05
Tsample_mag=1.9
amp_scm_gain=5.0
amp_XABS_gain=6.0
amp_DDIFF_gain=5.0
m7y=-19.1
</MetaDataAtStart>
 &END
fastEnergy	pIndex	C1	C2	C3	C4	iddenergy	pgmenergy	C5	C6	idio	ifio	ifioft	ifiofb
698.253400	   16	  44615.000000000000	  24517.000000000000	   4470.000000000000	   1813.000000000000	    698.122000000000	    698.253400000000	   5462.000000000000	      0.000000000000	      1.819757719134	      0.182322470123	      0.073948688665	      0.222784190562
698.475300	   17	  44631.000000000000	  24520.000000000000	   4493.000000000000	   1878.000000000000	    698.361000000000	    698.475300000000	   5473.000000000000	      0.000000000000	      1.820187601958	      0.183238172920	      0.076590538336	      0.223205546493
698.716600	   18	  44635.000000000000	  24532.000000000000	   4490.000000000000	   2092.000000000000	    698.607000000000	    698.716600000000	   5476.000000000000	      0.000000000000	      1.819460296755	      0.183026251427	      0.085276373716	      0.223218653188
698.929600	   19	  44625.000000000000	  24535.000000000000	   4491.000000000000	   2041.000000000000	    698.820000000000	    698.929600000000	   5492.000000000000	      0.000000000000	      1.818830242511	      0.183044630120	      0.083187283473	      0.223843488893
699.164100	   20	  44613.000000000000	  24537.000000000000	   4496.000000000000	   1848.000000000000	    699.024000000000	    699.164100000000	   5498.000000000000	      0.000000000000	      1.818192933121	      0.183233484126	      0.075314830664	      0.224069772181
699.362100	   21	  44684.000000000000	  24551.000000000000	   4496.000000000000	   1828.000000000000	    699.252000000000	    699.362100000000	   5489.000000000000	      0.000000000000	      1.820048063215	      0.183128996782	      0.074457252250	      0.223575414443
699.602500	   22	  44683.000000000000	  24558.000000000000	   4509.000000000000	   2007.000000000000	    699.483000000000	    699.602500000000	   5515.000000000000	      0.000000000000	      1.819488557700	      0.183606156853	      0.081724896164	      0.224570404756
699.799800	   23	  44686.000000000000	  24557.000000000000	   4491.000000000000	   2100.000000000000	    699.707000000000	    699.799800000000	   5517.000000000000	      0.000000000000	      1.819684814920	      0.182880645030	      0.085515331677	      0.224660992792
700.028200	   24	  44689.000000000000	  24561.000000000000	   4526.000000000000	   1902.000000000000	    699.966000000000	    700.028200000000	   5506.000000000000	      0.000000000000	      1.819510606246	      0.184275884532	      0.077439843655	      0.224176540043
700.235400	   25	  44737.000000000000	  24574.000000000000	   4517.000000000000	   1806.000000000000	    700.189000000000	    700.235400000000	   5515.000000000000	      0.000000000000	      1.820501342883	      0.183812159193	      0.073492308944	      0.224424188166
700.432000	   26	  44724.000000000000	  24573.000000000000	   4523.000000000000	   1949.000000000000	    700.397000000000	    700.432000000000	   5545.000000000000	      0.000000000000	      1.820046392382	      0.184063809873	      0.079314694990	      0.225654173280
700.641900	   27	  44729.000000000000	  24567.000000000000	   4529.000000000000	   2122.000000000000	    700.603000000000	    700.641900000000	   5548.000000000000	      0.000000000000	      1.820694427484	      0.184352993854	      0.086376032890	      0.225831399845
700.835700	   28	  44776.000000000000	  24583.000000000000	   4536.000000000000	   1989.000000000000	    700.848000000000	    700.835700000000	   5574.000000000000	      0.000000000000	      1.821421307408	      0.184517756173	      0.080909571655	      0.226742057519
701.027500	   29	  44806.000000000000	  24591.000000000000	   4539.000000000000	   1808.000000000000	    701.072000000000	    701.027500000000	   5594.000000000000	      0.000000000000	      1.822048717010	      0.184579724289	      0.073522833557	      0.227481598959
701.209600	   30	  44819.000000000000	  24595.000000000000	   4554.000000000000	   1869.000000000000	    701.293000000000	    701.209600000000	   5623.000000000000	      0.000000000000	      1.822280951413	      0.185159585282	      0.075991055092	      0.228623704005
701.419600	   31	  44842.000000000000	  24597.000000000000	   4583.000000000000	   2073.000000000000	    701.509000000000	    701.419600000000	   5668.000000000000	      0.000000000000	      1.823067853803	      0.186323535390	      0.084278570557	      0.230434605846
701.603000	   32	  44889.000000000000	  24599.000000000000	   4572.000000000000	   2059.000000000000	    701.756000000000	    701.603000000000	   5673.000000000000	      0.000000000000	      1.824830277654	      0.185861213870	      0.083702589536	      0.230619130859
701.799800	   33	  44861.000000000000	  24590.000000000000	   4578.000000000000	   1842.000000000000	    701.973000000000	    701.799800000000	   5737.000000000000	      0.000000000000	      1.824359495730	      0.186173241155	      0.074908499390	      0.233306222041
701.989000	   34	  44902.000000000000	  24603.000000000000	   4588.000000000000	   1819.000000000000	    702.217000000000	    701.989000000000	   5759.000000000000	      0.000000000000	      1.825061984311	      0.186481323416	      0.073934073081	      0.234077145064
702.199400	   35	  44972.000000000000	  24604.000000000000	   4599.000000000000	   2015.000000000000	    702.414000000000	    702.199400000000	   5812.000000000000	      0.000000000000	      1.827832872704	      0.186920825882	      0.081897252479	      0.236221752561
702.398100	   36	  44997.000000000000	  24616.000000000000	   4613.000000000000	   2098.000000000000	    702.658000000000	    702.398100000000	   5873.000000000000	      0.000000000000	      1.827957426064	      0.187398440039	      0.085229119272	      0.238584660383
702.626200	   37	  45026.000000000000	  24623.000000000000	   4648.000000000000	   1912.000000000000	    702.865000000000	    702.626200000000	   5946.000000000000	      0.000000000000	      1.828615522073	      0.188766600333	      0.077650976729	      0.241481541648
702.839600	   38	  45081.000000000000	  24620.000000000000	   4629.000000000000	   1809.000000000000	    703.108000000000	    702.839600000000	   6044.000000000000	      0.000000000000	      1.831072298944	      0.188017871649	      0.073476848091	      0.245491470349
703.077200	   39	  45124.000000000000	  24631.000000000000	   4696.000000000000	   1936.000000000000	    703.316000000000	    703.077200000000	   6152.000000000000	      0.000000000000	      1.832000324794	      0.190654053835	      0.078600138037	      0.249766554342
703.285700	   40	  45173.000000000000	  24635.000000000000	   4704.000000000000	   2102.000000000000	    703.577000000000	    703.285700000000	   6269.000000000000	      0.000000000000	      1.833691901766	      0.190947838441	      0.085325756038	      0.254475339963
703.534500	   41	  45286.000000000000	  24631.000000000000	   4720.000000000000	   1995.000000000000	    703.780000000000	    703.534500000000	   6393.000000000000	      0.000000000000	      1.838577402460	      0.191628435711	      0.080995493484	      0.259550972352
703.763300	   42	  45432.000000000000	  24633.000000000000	   4767.000000000000	   1818.000000000000	    704.018000000000	    703.763300000000	   6572.000000000000	      0.000000000000	      1.844355133358	      0.193520886616	      0.073803434417	      0.266796573702
704.016600	   43	  45594.000000000000	  24636.000000000000	   4803.000000000000	   1868.000000000000	    704.213000000000	    704.016600000000	   6790.000000000000	      0.000000000000	      1.850706283488	      0.194958597175	      0.075823997402	      0.275612924176
704.239500	   44	  45726.000000000000	  24641.000000000000	   4867.000000000000	   2070.000000000000	    704.464000000000	    704.239500000000	   7055.000000000000	      0.000000000000	      1.855687675013	      0.197516334564	      0.084006330912	      0.286311432166
704.484300	   45	  45947.000000000000	  24647.000000000000	   4920.000000000000	   2080.000000000000	    704.670000000000	    704.484300000000	   7393.000000000000	      0.000000000000	      1.864202539863	      0.199618614842	      0.084391609527	      0.299955369822
704.696200	   46	  46209.000000000000	  24637.000000000000	   5003.000000000000	   1867.000000000000	    704.907000000000	    704.696200000000	   7810.000000000000	      0.000000000000	      1.875593619353	      0.203068555425	      0.075780330397	      0.317002881844
704.931500	   47	  46614.000000000000	  24640.000000000000	   5126.000000000000	   1820.000000000000	    705.124000000000	    704.931500000000	   8350.000000000000	      0.000000000000	      1.891801948052	      0.208035714286	      0.073863636364	      0.338879870130
705.140600	   48	  47177.000000000000	  24654.000000000000	   5296.000000000000	   2005.000000000000	    705.357000000000	    705.140600000000	   9190.000000000000	      0.000000000000	      1.913563721911	      0.214813012087	      0.081325545550	      0.372758984343
705.362200	   49	  48204.000000000000	  24650.000000000000	   5483.000000000000	   2119.000000000000	    705.553000000000	    705.362200000000	  10289.000000000000	      0.000000000000	      1.955537525355	      0.222434077079	      0.085963488844	      0.417403651116
705.555400	   50	  50160.000000000000	  24659.000000000000	   5874.000000000000	   1940.000000000000	    705.794000000000	    705.555400000000	  12023.000000000000	      0.000000000000	      2.034145748003	      0.238209173121	      0.078673101099	      0.487570461089
705.768000	   51	  53117.000000000000	  24656.000000000000	   6523.000000000000	   1805.000000000000	    706.055000000000	    705.768000000000	  14781.000000000000	      0.000000000000	      2.154323491239	      0.264560350422	      0.073207332901	      0.599488968202
705.948000	   52	  59566.000000000000	  24652.000000000000	   7881.000000000000	   1930.000000000000	    706.252000000000	    705.948000000000	  19483.000000000000	      0.000000000000	      2.416274541619	      0.319690085997	      0.078289793932	      0.790321272108
706.152400	   53	  70708.000000000000	  24650.000000000000	   9627.000000000000	   2131.000000000000	    706.487000000000	    706.152400000000	  25214.000000000000	      0.000000000000	      2.868478701826	      0.390547667343	      0.086450304260	      1.022880324544
706.329500	   54	  83187.000000000000	  24650.000000000000	  11111.000000000000	   2029.000000000000	    706.703000000000	    706.329500000000	  30380.000000000000	      0.000000000000	      3.374726166329	      0.450750507099	      0.082312373225	      1.232454361055
706.530500	   55	  94984.000000000000	  24655.000000000000	  12157.000000000000	   1839.000000000000	    706.952000000000	    706.530500000000	  33712.000000000000	      0.000000000000	      3.852524842831	      0.493084567025	      0.074589332793	      1.367349422024
706.739500	   56	 104229.000000000000	  24646.000000000000	  12735.000000000000	   1880.000000000000	    707.192000000000	    706.739500000000	  34547.000000000000	      0.000000000000	      4.229043252455	      0.516716708594	      0.076280126593	      1.401728475209
706.927300	   57	 111717.000000000000	  24647.000000000000	  13013.000000000000	   2066.000000000000	    707.396000000000	    706.927300000000	  34176.000000000000	      0.000000000000	      4.532681462247	      0.527975007100	      0.083823589078	      1.386619061143
707.121900	   58	 117611.000000000000	  24638.000000000000	  13083.000000000000	   2094.000000000000	    707.607000000000	    707.121900000000	  33044.000000000000	      0.000000000000	      4.773561165679	      0.531009010472	      0.084990664827	      1.341180290608
707.314000	   59	 120788.000000000000	  24625.000000000000	  12993.000000000000	   1893.000000000000	    707.838000000000	    707.314000000000	  31236.000000000000	      0.000000000000	      4.905096446701	      0.527634517766	      0.076873096447	      1.268467005076
707.524500	   60	 121866.000000000000	  24645.000000000000	  12845.000000000000	   1845.000000000000	    708.057000000000	    707.524500000000	  28737.000000000000	      0.000000000000	      4.944856968959	      0.521201054981	      0.074863055386	      1.166037735849
707.735100	   61	 122250.000000000000	  24633.000000000000	  12580.000000000000	   2007.000000000000	    708.308000000000	    707.735100000000	  26157.000000000000	      0.000000000000	      4.962854707100	      0.510697032436	      0.081476068688	      1.061868225551
707.932800	   62	 119040.000000000000	  24651.000000000000	  12291.000000000000	   2126.000000000000	    708.505000000000	    707.932800000000	  24001.000000000000	      0.000000000000	      4.829013021784	      0.498600462456	      0.086243965762	      0.973631901343
708.169200	   63	 112957.000000000000	  24652.000000000000	  12096.000000000000	   1967.000000000000	    708.738000000000	    708.169200000000	  22847.000000000000	      0.000000000000	      4.582062307318	      0.490670128184	      0.079790686354	      0.926780788577
708.380700	   64	 110528.000000000000	  24663.000000000000	  12035.000000000000	   1827.000000000000	    708.950000000000	    708.380700000000	  22422.000000000000	      0.000000000000	      4.481531038398	      0.487977942667	      0.074078579248	      0.909135141710
708.609000	   65	 111947.000000000000	  24668.000000000000	  11983.000000000000	   1910.000000000000	    709.196000000000	    708.609000000000	  22273.000000000000	      0.000000000000	      4.538146586671	      0.485771039403	      0.077428247122	      0.902910653478
708.826600	   66	 116022.000000000000	  24661.000000000000	  11887.000000000000	   2124.000000000000	    709.455000000000	    708.826600000000	  22091.000000000000	      0.000000000000	      4.704675398402	      0.482016138843	      0.086127894246	      0.895786869957
709.057300	   67	 120277.000000000000	  24670.000000000000	  11795.000000000000	   2056.000000000000	    709.656000000000	    709.057300000000	  21611.000000000000	      0.000000000000	      4.875435751925	      0.478111066072	      0.083340089177	      0.876003242805
709.265700	   68	 121685.000000000000	  24666.000000000000	  11579.000000000000	   1854.000000000000	    709.852000000000	    709.265700000000	  20882.000000000000	      0.000000000000	      4.933309008352	      0.469431606260	      0.075164193627	      0.846590448390
709.489400	   69	 119314.000000000000	  24669.000000000000	  11295.000000000000	   1844.000000000000	    710.102000000000	    709.489400000000	  19810.000000000000	      0.000000000000	      4.836596538165	      0.457862094126	      0.074749685841	      0.803032145608
709.685900	   70	 112704.000000000000	  24679.000000000000	  10882.000000000000	   2050.000000000000	    710.313000000000	    709.685900000000	  18583.000000000000	      0.000000000000	      4.566797682240	      0.440941691317	      0.083066574821	      0.752988370680
709.896200	   71	 103900.000000000000	  24687.000000000000	  10514.000000000000	   2112.000000000000	    710.582000000000	    709.896200000000	  17370.000000000000	      0.000000000000	      4.208692834285	      0.425892169968	      0.085551099769	      0.703609187022
710.085200	   72	  95902.000000000000	  24676.000000000000	  10102.000000000000	   1917.000000000000	    710.747000000000	    710.085200000000	  16278.000000000000	      0.000000000000	      3.886448370887	      0.409385637867	      0.077686821203	      0.659669314314
710.295700	   73	  89727.000000000000	  24676.000000000000	   9832.000000000000	   1813.000000000000	    710.998000000000	    710.295700000000	  15362.000000000000	      0.000000000000	      3.636205219647	      0.398443832064	      0.073472199708	      0.622548224996
710.480100	   74	  85409.000000000000	  24691.000000000000	   9616.000000000000	   1970.000000000000	    711.260000000000	    710.480100000000	  14692.000000000000	      0.000000000000	      3.459114657163	      0.389453647078	      0.079786156899	      0.595034628002
710.679300	   75	  81867.000000000000	  24674.000000000000	   9435.000000000000	   2125.000000000000	    711.479000000000	    710.679300000000	  14119.000000000000	      0.000000000000	      3.317946016049	      0.382386317581	      0.086123044500	      0.572221771906
710.859200	   76	  78952.000000000000	  24671.000000000000	   9307.000000000000	   1980.000000000000	    711.669000000000	    710.859200000000	  13716.000000000000	      0.000000000000	      3.200194560415	      0.377244538122	      0.080256171213	      0.555956386040
711.040200	   77	  76661.000000000000	  24673.000000000000	   9200.000000000000	   1816.000000000000	    711.939000000000	    711.040200000000	  13418.000000000000	      0.000000000000	      3.107080614437	      0.372877234224	      0.073602723625	      0.543833340088
711.211800	   78	  74848.000000000000	  24686.000000000000	   9121.000000000000	   1899.000000000000	    712.174000000000	    711.211800000000	  13123.000000000000	      0.000000000000	      3.032001944422	      0.369480677307	      0.076926192984	      0.531596856518
711.397800	   79	  73273.000000000000	  24670.000000000000	   9000.000000000000	   2101.000000000000	    712.347000000000	    711.397800000000	  12913.000000000000	      0.000000000000	      2.970125658695	      0.364815565464	      0.085164167004	      0.523429266315
711.561600	   80	  71933.000000000000	  24670.000000000000	   8889.000000000000	   2056.000000000000	    712.606000000000	    711.561600000000	  12660.000000000000	      0.000000000000	      2.915808674503	      0.360316173490	      0.083340089177	      0.513173895420
711.742000	   81	  70784.000000000000	  24670.000000000000	   8803.000000000000	   1853.000000000000	    712.832000000000	    711.742000000000	  12523.000000000000	      0.000000000000	      2.869233887313	      0.356830158087	      0.075111471423	      0.507620591812
711.905500	   82	  69711.000000000000	  24659.000000000000	   8759.000000000000	   1849.000000000000	    713.026000000000	    711.905500000000	  12304.000000000000	      0.000000000000	      2.827000283872	      0.355204996147	      0.074982764913	      0.498965894805
712.089700	   83	  68823.000000000000	  24664.000000000000	   8665.000000000000	   2025.000000000000	    713.294000000000	    712.089700000000	  12162.000000000000	      0.000000000000	      2.790423289004	      0.351321764515	      0.082103470645	      0.493107362958
712.257600	   84	  67919.000000000000	  24662.000000000000	   8584.000000000000	   2115.000000000000	    713.514000000000	    712.257600000000	  11999.000000000000	      0.000000000000	      2.753993998865	      0.348065850296	      0.085759468007	      0.486537993674
712.448800	   85	  67053.000000000000	  24660.000000000000	   8485.000000000000	   1912.000000000000	    713.731000000000	    712.448800000000	  11801.000000000000	      0.000000000000	      2.719099756691	      0.344079480941	      0.077534468775	      0.478548256285
712.632200	   86	  66249.000000000000	  24659.000000000000	   8424.000000000000	   1813.000000000000	    713.958000000000	    712.632200000000	  11644.000000000000	      0.000000000000	      2.686605296241	      0.341619692607	      0.073522851697	      0.472200819174
712.821500	   87	  65583.000000000000	  24659.000000000000	   8355.000000000000	   1960.000000000000	    714.181000000000	    712.821500000000	  11486.000000000000	      0.000000000000	      2.659596901740	      0.338821525609	      0.079484163997	      0.465793422280
713.002500	   88	  64857.000000000000	  24650.000000000000	   8294.000000000000	   2119.000000000000	    714.376000000000	    713.002500000000	  11318.000000000000	      0.000000000000	      2.631115618661	      0.336470588235	      0.085963488844	      0.459148073022
713.215800	   89	  64244.000000000000	  24649.000000000000	   8230.000000000000	   1992.000000000000	    714.634000000000	    713.215800000000	  11167.000000000000	      0.000000000000	      2.606353198913	      0.333887784494	      0.080814637511	      0.453040691306
713.433000	   90	  63515.000000000000	  24641.000000000000	   8182.000000000000	   1806.000000000000	    714.865000000000	    713.433000000000	  11070.000000000000	      0.000000000000	      2.577614544864	      0.332048212329	      0.073292480013	      0.449251247920
713.639200	   91	  62922.000000000000	  24638.000000000000	   8136.000000000000	   1886.000000000000	    715.083000000000	    713.639200000000	  10950.000000000000	      0.000000000000	      2.553859891225	      0.330221608897	      0.076548421138	      0.444435424953
713.860300	   92	  62365.000000000000	  24639.000000000000	   8106.000000000000	   2081.000000000000	    715.306000000000	    713.860300000000	  10870.000000000000	      0.000000000000	      2.531149803158	      0.328990624620	      0.084459596575	      0.441170502050
714.077900	   93	  61799.000000000000	  24638.000000000000	   8037.000000000000	   2061.000000000000	    715.525000000000	    714.077900000000	  10724.000000000000	      0.000000000000	      2.508279892848	      0.326203425603	      0.083651270395	      0.435262602484
714.285500	   94	  61352.000000000000	  24641.000000000000	   7987.000000000000	   1851.000000000000	    715.743000000000	    714.285500000000	  10623.000000000000	      0.000000000000	      2.489834016477	      0.324134572461	      0.075118704598	      0.431110750375
714.507100	   95	  60851.000000000000	  24628.000000000000	   7923.000000000000	   1811.000000000000	    715.982000000000	    714.507100000000	  10487.000000000000	      0.000000000000	      2.470805587137	      0.321707000162	      0.073534188728	      0.425816144226
714.726100	   96	  60443.000000000000	  24635.000000000000	   7892.000000000000	   2004.000000000000	    716.216000000000	    714.726100000000	  10401.000000000000	      0.000000000000	      2.453541708951	      0.320357215344	      0.081347676071	      0.422204181043
714.957500	   97	  60028.000000000000	  24625.000000000000	   7821.000000000000	   2109.000000000000	    716.431000000000	    714.957500000000	  10288.000000000000	      0.000000000000	      2.437685279188	      0.317604060914	      0.085644670051	      0.417786802030
715.159300	   98	  59713.000000000000	  24633.000000000000	   7775.000000000000	   1931.000000000000	    716.651000000000	    715.159300000000	  10183.000000000000	      0.000000000000	      2.424105874234	      0.315633499777	      0.078390776600	      0.413388543823
715.380300	   99	  59352.000000000000	  24617.000000000000	   7755.000000000000	   1801.000000000000	    716.876000000000	    715.380300000000	  10040.000000000000	      0.000000000000	      2.411016777024	      0.315026201406	      0.073160823821	      0.407848234960
715.582300	  100	  59211.000000000000	  24624.000000000000	   7737.000000000000	   1922.000000000000	    717.104000000000	    715.582300000000	   9943.000000000000	      0.000000000000	      2.404605263158	      0.314205653021	      0.078053931124	      0.403793047433
715.796100	  101	  58900.000000000000	  24609.000000000000	   7694.000000000000	   2095.000000000000	    717.313000000000	    715.796100000000	   9804.000000000000	      0.000000000000	      2.393433296761	      0.312649843553	      0.085131455971	      0.398390832622
715.989300	  102	  58658.000000000000	  24616.000000000000	   7618.000000000000	   2004.000000000000	    717.555000000000	    715.989300000000	   9720.000000000000	      0.000000000000	      2.382921676958	      0.309473513162	      0.081410464738	      0.394865128372
716.190000	  103	  58401.000000000000	  24631.000000000000	   7617.000000000000	   1818.000000000000	    717.774000000000	    716.190000000000	   9646.000000000000	      0.000000000000	      2.371036498721	      0.309244448053	      0.073809427145	      0.391620315862
716.367300	  104	  58071.000000000000	  24625.000000000000	   7620.000000000000	   1867.000000000000	    717.992000000000	    716.367300000000	   9559.000000000000	      0.000000000000	      2.358213197970	      0.309441624365	      0.075817258883	      0.388182741117
716.564000	  105	  57776.000000000000	  24611.000000000000	   7555.000000000000	   2053.000000000000	    718.227000000000	    716.564000000000	   9461.000000000000	      0.000000000000	      2.347568160579	      0.306976555199	      0.083417983828	      0.384421600098
716.738800	  106	  57589.000000000000	  24620.000000000000	   7584.000000000000	   2056.000000000000	    718.459000000000	    716.738800000000	   9357.000000000000	      0.000000000000	      2.339114541024	      0.308042242080	      0.083509341998	      0.380056864338
716.936200	  107	  57395.000000000000	  24631.000000000000	   7587.000000000000	   1860.000000000000	    718.672000000000	    716.936200000000	   9276.000000000000	      0.000000000000	      2.330193658398	      0.308026470708	      0.075514595429	      0.376598595266
717.111800	  108	  57196.000000000000	  24632.000000000000	   7565.000000000000	   1808.000000000000	    718.886000000000	    717.111800000000	   9185.000000000000	      0.000000000000	      2.322020136408	      0.307120818448	      0.073400454693	      0.372888924976
717.307800	  109	  56976.000000000000	  24626.000000000000	   7572.000000000000	   1968.000000000000	    719.122000000000	    717.307800000000	   9112.000000000000	      0.000000000000	      2.313652237473	      0.307479899293	      0.079915536425	      0.370015430845
717.484000	  110	  56899.000000000000	  24618.000000000000	   7581.000000000000	   2110.000000000000	    719.358000000000	    717.484000000000	   8999.000000000000	      0.000000000000	      2.311276301893	      0.307945405801	      0.085709643350	      0.365545535787
717.680800	  111	  56984.000000000000	  24623.000000000000	   7605.000000000000	   1926.000000000000	    719.573000000000	    717.680800000000	   8951.000000000000	      0.000000000000	      2.314259026114	      0.308857572189	      0.078219550826	      0.363521910409
717.859400	  112	  57021.000000000000	  24616.000000000000	   7675.000000000000	   1786.000000000000	    719.801000000000	    717.859400000000	   8925.000000000000	      0.000000000000	      2.316420214495	      0.311789080273	      0.072554436139	      0.362569060773
718.079400	  113	  57308.000000000000	  24624.000000000000	   7759.000000000000	   1897.000000000000	    720.020000000000	    718.079400000000	   8929.000000000000	      0.000000000000	      2.327322936972	      0.315099090318	      0.077038661468	      0.362613710201
